0,210576129005,2840
1,32423277556,63340
2,642463108,20
3,3155297787,30
4,113146677197,4000
5,1460081663,10
6,642463108,20
7,2131112755,120
8,2700711032,200
9,41614828914,105430
10,2131112755,120
11,20533334047,5650
12,53067740046,1080
13,2680666674,100
14,642463108,20
15,2129728871,80
16,5004700354,300
17,3248511615,70
18,35334586170,5680
19,13503009596,170
20,53637805687,820
21,154206497816,57080
22,10125666868,220
23,115469428174,2940
24,952043004,443430
25,199554263892,34010
26,162016747642,12860
27,285189992413,3270
28,182747867130,4200
29,11168928718,320
30,29491905716,660
31,11685752060,280
32,4750466533,180
33,2129728871,80
34,1410951772,60
35,1989408758,40
36,7632138894,150
37,17461846483,210
38,2129728871,80
39,49736015129,1440
40,1460081663,10
41,2700711032,200
42,5325216397,240
43,5004700354,300
44,1410951772,60
45,642463108,20
46,10125666868,220
47,1233976240,244870
48,336945195012,16100
49,81218848569,8280
50,996366004,441460
51,11685752060,280
52,2131112755,120
53,1410951772,60
54,169078418254,3720
55,18962906803,2000
56,3155297787,30
57,8771610191,140
58,31270159083,104950
59,182036969171,17600
60,3155297787,30
61,1989408758,40
62,72251914867,1480
63,8160380638,800
64,43821441387,7920
65,642463108,20
66,1460081663,10
67,58955902197,7200
68,3248511615,70
69,177327354721,10590
70,12501136590,260
71,25659113930,124180
72,107356367,500000
73,52603264488,3600
74,30113995370,109640
75,3155297787,30
76,358831913153,25430
77,220225676402,3400
78,26148963904,1240
79,7632138894,150
80,3498963678,400
81,142362827679,40410
82,1460081663,10
83,2700711032,200
84,196786967069,36210
85,107356367,500000
86,31957226762,680
87,83532074855,1300
88,31672662363,840
89,642463108,20
90,8890640708,50
91,8369703851,180250
92,8890640708,50
93,269934067049,38240
94,3155297787,30
95,1410951772,60
96,63012407342,5040
97,15230320883,500
98,1410951772,60
99,37675978129,8880
100,1028642979,382040
101,25715559667,440
102,3498963678,400
103,7632138894,150
104,35082637617,1040
105,13503009596,170
106,1460081663,10
107,741576500,387000
108,2129728871,80
109,642463108,20
110,50020304629,460
111,49181019185,430
112,300064267948,4030
113,214688546396,3340
114,16628626764,130
115,1460081663,10
116,642463108,20
117,642463108,20
118,642463108,20
119,17461846483,210
120,1460081663,10
121,1989408758,40
122,2700711032,200
123,31231102416,5780
124,16628626764,130
125,642463108,20
126,511095060421,2310
127,3155297787,30
128,146616877072,1670
129,1989408758,40
130,5325216397,240
131,1460081663,10
132,2129728871,80
133,32392093595,4900
134,642463108,20
135,13503009596,170
136,3498963678,400
137,3155297787,30
138,15149273275,230
139,3503794356,206560
140,1460081663,10
141,78393088242,3200
142,2680666674,100
143,2700711032,200
144,11168928718,320
145,2700711032,200
146,17113849351,101400
147,241798423648,810
148,1410951772,60
149,5004700354,300
150,82816160235,1640
151,372552288405,7860
152,50799511083,5420
153,39784733383,117200
154,10125666868,220
155,642463108,20
156,2680666674,100
157,12501136590,260
158,55845212249,1360
159,33336156346,380
160,642463108,20
161,3769389781,183460
162,52172536529,5730
163,3248511615,70
164,107356367,500000
165,642463108,20
166,30567251497,920
167,3498963678,400
168,8771610191,140
169,95185346891,6380
170,642463108,20
171,7632138894,150
172,33336156346,380
173,883341642,356900
174,5107117908,217900
175,31957226762,680
176,118018387128,5470
177,73169373677,1620
178,2131112755,120
179,240299366447,7400
180,3248511615,70
181,1410951772,60
182,71720042109,1220
183,314149487712,20120
184,16663604145,250
185,171229564096,3100
186,111177962277,1540
187,642463108,20
188,2131112755,120
189,2700711032,200
190,4750466533,180
191,8771610191,140
192,16663604145,250
193,10125666868,220
194,642463108,20
195,107356367,500000
196,59192250382,310
197,53067740046,1080
198,2700711032,200
199,3155297787,30
200,15230320883,500
201,3248511615,70
202,22947144105,540
203,369681360,371950
204,107356367,500000
205,37445101835,9600
206,31957226762,680
207,1460081663,10
208,642463108,20
209,74650898404,54990
210,4101675363,160
211,642463108,20
212,8890640708,50
213,1314049100,294030
214,642463108,20
215,83532074855,1300
216,9405702726,90
217,130364661735,3840
218,234119754503,24820
219,4101675363,160
220,162291545051,10720
221,107815389228,2200
222,70170852619,2320
223,148501026506,39120
224,788983007,430440
225,107356367,500000
226,642463108,20
227,210758216174,26510
228,642463108,20
229,136300868488,5130
230,642463108,20
231,90107705426,5880
232,9405702726,90
233,26878024615,960
234,28481466122,420
235,642463108,20
236,642463108,20
237,4101675363,160
238,53637805687,820
239,32998588839,10000
240,50977340686,620
241,5325216397,240
242,5325216397,240
243,207046321825,49320
244,29491905716,660
245,641897964,485360
246,4101675363,160
247,2700711032,200
248,25118415259,720
249,4101675363,160
250,1989408758,40
251,8890640708,50
252,339864372696,4420
253,348296415427,1590
254,165169020477,2960
255,8160380638,800
256,2700711032,200
257,122758736466,1060
258,642463108,20
259,4101675363,160
260,22947144105,540
261,1460081663,10
262,69062235443,3040
263,53637805687,820
264,642463108,20
265,2131112755,120
266,2129728871,80
267,23717057018,270
268,7632138894,150
269,236331466937,3020
270,2700711032,200
271,2700711032,200
272,642463108,20
273,174546942072,14700
274,2700711032,200
275,504825863770,4630
276,18962906803,2000
