0,158410117,500000
1,158410117,500000
2,401483840,18000
3,158410117,500000
4,1154698686,40
5,158410117,500000
6,116165167653,710
7,3224651701,140
8,158410117,500000
9,158410117,500000
10,3243532194,16610
11,8225167243,540
12,90953390994,970
13,475598910,20
14,130731334808,354530
15,1154698686,40
16,158410117,500000
17,263235622498,4010
18,158410117,500000
19,6205915796,15900
20,60475567210,2610
21,4434721212,27340
22,2748010082,70
23,37879821311,13510
24,10073588766,130
25,158410117,500000
26,89973310130,258300
27,299548726799,9100
28,158410117,500000
29,301226121826,8010
30,117417098406,101080
31,1596264099,30
32,128497915667,1540
33,2244361106,180
34,1431953106,72700
35,158410117,500000
36,475598910,20
37,1477607707,200
38,158410117,500000
39,3420697993,320
40,7455832539,450
41,2055948144,26560
42,273872391251,32070
43,6101352136,800
44,158410117,500000
45,221449782778,31970
46,554228879673,5840
47,41454632482,158440
48,4639560884,60540
49,158410117,500000
50,158410117,500000
51,278427220753,10210
52,63551659779,41830
53,39359503895,980
54,158410117,500000
55,6807477693,110
56,158410117,500000
57,733793986423,10200
58,102870230198,133340
59,158410117,500000
60,15293654025,227390
61,158410117,500000
62,1326834856,80
63,158410117,500000
64,31521903360,28600
65,2987272748,56500
66,7184018338,420
67,158410117,500000
68,44801750605,1300
69,337584839314,6150
70,821322704,10
71,158410117,500000
72,143187935189,36450
73,158410117,500000
74,1373542328,60
75,158410117,500000
76,428857738962,7300
77,56230701635,1610
78,3578340277,400
79,158410117,500000
80,8361405598,19300
81,546304553875,2210
82,238566732667,4570
83,821322704,10
84,158410117,500000
85,99335966677,42720
86,30011598856,2160
87,158410117,500000
88,1740248356,150
89,26053173959,14770
90,99493849391,314350
91,475598910,20
92,158410117,500000
93,158410117,500000
94,19340823840,1600
95,158410117,500000
96,158410117,500000
97,158410117,500000
98,158410117,500000
99,158410117,500000
100,15983225111,780
101,7786627070,250
102,821322704,10
103,6807477693,110
104,158410117,500000
105,158410117,500000
106,7065250132,260
107,7649624497,270
108,8260938237,14690
109,82615166912,396300
110,316137099160,7000
111,158410117,500000
112,29808382995,1520
113,158410117,500000
114,18734872847,390
115,16096755632,460
116,2160790116,300
117,821322704,10
118,158410117,500000
119,41779759384,6000
120,1326834856,80
121,3408850929,210
122,1477607707,200
123,18066622081,12000
124,26880159888,155610
125,36435968391,13310
126,1477607707,200
127,210167691226,1460
128,1701137749,160
129,2665489774,90
130,64001365463,2580
131,126401871277,2900
132,92624503363,91800
133,16845868192,2000
134,28822255224,1400
135,28163010917,78390
136,158410117,500000
137,475598910,20
138,1701137749,160
139,821322704,10
140,1238845487,100
141,1326834856,80
142,2244361106,180
143,158410117,500000
144,158410117,500000
145,366669080312,33990
146,158410117,500000
147,12938811556,2400
148,401483840,18000
149,158410117,500000
150,5982336595,15360
151,6498121556,54620
152,6803192090,720
153,158410117,500000
154,2933217455,600
155,1373542328,60
156,401483840,18000
157,1091864253,120
158,1596264099,30
159,155675871659,36700
160,16422750502,310
161,2933217455,600
162,4563279825,59110
163,475598910,20
164,158410117,500000
165,158410117,500000
166,158410117,500000
167,2748010082,70
168,101597662076,33000
169,1238845487,100
170,1154698686,40
171,158410117,500000
172,206684790312,11270
173,24409378334,115200
174,158410117,500000
175,1596264099,30
176,821322704,10
177,158410117,500000
178,1238845487,100
179,1238845487,100
180,6137459625,500
181,1923930313,21600
182,2748010082,70
183,158410117,500000
184,39359503895,980
185,158410117,500000
186,50838240394,930
187,158410117,500000
188,1373542328,60
189,41779759384,6000
190,158410117,500000
191,5678103351,1500
192,158410117,500000
193,158410117,500000
194,158410117,500000
195,386337264579,34530
196,158410117,500000
197,7786627070,250
198,55201743459,365800
199,158410117,500000
200,478802442104,1790
201,52899235017,13910
202,35988907278,28620
203,2539376554,50
204,82204612493,1410
205,81403637324,4200
206,12938811556,2400
207,158410117,500000
208,7455832539,450
209,39067829299,39000
210,102669452400,37040
211,5936590213,220
212,158410117,500000
213,1118404059,18060
214,2748010082,70
215,158410117,500000
216,4591002283,360
217,158410117,500000
218,6101352136,800
219,2244361106,180
220,158410117,500000
221,3224651701,140
222,4715707251,900
223,158410117,500000
224,158410117,500000
225,75224929910,160030
226,81403637324,4200
227,5522736677,17030
228,1596264099,30
229,147823378139,3420
230,158410117,500000
231,158410117,500000
232,1373542328,60
233,158410117,500000
234,2776756027,65030
235,1326834856,80
236,579266112072,6570
237,158410117,500000
238,158410117,500000
239,4715707251,900
240,821322704,10
241,158410117,500000
242,7204235648,1000
243,336926677621,5540
244,158410117,500000
245,3224651701,140
